date,PM10,PM2.5,PM1,TSP,wd,ws,temp,site,code
1271379600.0,13.0,6.0,1.0,12.0,,,,Anglesey Brynteg,1
1271383200.0,13.0,6.0,2.0,12.0,,,,Anglesey Brynteg,1
1271386800.0,13.0,6.0,2.0,12.0,,,,Anglesey Brynteg,1
1271390400.0,14.0,7.0,2.0,12.0,,,,Anglesey Brynteg,1
1271394000.0,17.0,9.0,3.0,15.0,,,,Anglesey Brynteg,1
1271397600.0,20.0,10.0,3.0,17.0,,,,Anglesey Brynteg,1
1271401200.0,21.0,10.0,3.0,18.0,,,,Anglesey Brynteg,1
1271404800.0,22.0,11.0,4.0,20.0,,,,Anglesey Brynteg,1
1271408400.0,20.0,10.0,4.0,17.0,,,,Anglesey Brynteg,1
1271412000.0,16.0,6.0,1.0,14.0,,,,Anglesey Brynteg,1
1271415600.0,14.0,6.0,1.0,14.0,,,,Anglesey Brynteg,1
1271419200.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1271422800.0,14.0,5.0,1.0,14.0,,,,Anglesey Brynteg,1
1271426400.0,17.0,6.0,1.0,17.0,,,,Anglesey Brynteg,1
1271430000.0,17.0,6.0,1.0,16.0,,,,Anglesey Brynteg,1
1271433600.0,16.0,5.0,1.0,16.0,,,,Anglesey Brynteg,1
1271437200.0,16.0,5.0,1.0,15.0,,,,Anglesey Brynteg,1
1271440800.0,17.0,5.0,1.0,18.0,,,,Anglesey Brynteg,1
1271444400.0,21.0,7.0,2.0,21.0,,,,Anglesey Brynteg,1
1271448000.0,14.0,5.0,1.0,15.0,,,,Anglesey Brynteg,1
1271451600.0,13.0,5.0,1.0,13.0,,,,Anglesey Brynteg,1
1271455200.0,16.0,6.0,2.0,14.0,,,,Anglesey Brynteg,1
1271458800.0,14.0,5.0,1.0,13.0,,,,Anglesey Brynteg,1
1271462400.0,12.0,5.0,1.0,12.0,,,,Anglesey Brynteg,1
1271466000.0,18.0,7.0,1.0,17.0,,,,Anglesey Brynteg,1
1271469600.0,23.0,8.0,2.0,22.0,,,,Anglesey Brynteg,1
1271473200.0,25.0,9.0,2.0,23.0,,,,Anglesey Brynteg,1
1271476800.0,26.0,9.0,2.0,24.0,,,,Anglesey Brynteg,1
1271480400.0,27.0,9.0,2.0,27.0,,,,Anglesey Brynteg,1
1271484000.0,43.0,10.0,2.0,46.0,,,,Anglesey Brynteg,1
1271487600.0,31.0,10.0,2.0,32.0,,,,Anglesey Brynteg,1
1271491200.0,35.0,10.0,2.0,36.0,,,,Anglesey Brynteg,1
1271494800.0,29.0,10.0,2.0,28.0,,,,Anglesey Brynteg,1
1271498400.0,29.0,9.0,2.0,28.0,,,,Anglesey Brynteg,1
1271502000.0,31.0,10.0,2.0,29.0,,,,Anglesey Brynteg,1
1271505600.0,29.0,9.0,2.0,28.0,,,,Anglesey Brynteg,1
1271509200.0,36.0,8.0,1.0,45.0,,,,Anglesey Brynteg,1
1271512800.0,43.0,8.0,1.0,55.0,,,,Anglesey Brynteg,1
1271516400.0,22.0,8.0,2.0,22.0,,,,Anglesey Brynteg,1
1271520000.0,22.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271523600.0,23.0,8.0,1.0,23.0,,,,Anglesey Brynteg,1
1271527200.0,25.0,8.0,1.0,27.0,,,,Anglesey Brynteg,1
1271530800.0,26.0,7.0,1.0,28.0,,,,Anglesey Brynteg,1
1271534400.0,21.0,7.0,1.0,22.0,,,,Anglesey Brynteg,1
1271538000.0,20.0,6.0,1.0,20.0,,,,Anglesey Brynteg,1
1271541600.0,22.0,8.0,2.0,23.0,,,,Anglesey Brynteg,1
1271545200.0,23.0,8.0,2.0,23.0,,,,Anglesey Brynteg,1
1271548800.0,21.0,8.0,2.0,19.0,,,,Anglesey Brynteg,1
1271552400.0,22.0,8.0,2.0,21.0,,,,Anglesey Brynteg,1
1271556000.0,23.0,8.0,2.0,22.0,,,,Anglesey Brynteg,1
1271559600.0,21.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271563200.0,21.0,8.0,2.0,19.0,,,,Anglesey Brynteg,1
1271566800.0,20.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1271570400.0,21.0,7.0,2.0,19.0,,,,Anglesey Brynteg,1
1271574000.0,33.0,9.0,2.0,32.0,,,,Anglesey Brynteg,1
1271577600.0,46.0,12.0,2.0,43.0,,,,Anglesey Brynteg,1
1271581200.0,47.0,12.0,2.0,45.0,,,,Anglesey Brynteg,1
1271584800.0,39.0,11.0,2.0,38.0,,,,Anglesey Brynteg,1
1271588400.0,39.0,11.0,2.0,38.0,,,,Anglesey Brynteg,1
1271592000.0,34.0,11.0,3.0,33.0,,,,Anglesey Brynteg,1
1271595600.0,34.0,11.0,3.0,34.0,,,,Anglesey Brynteg,1
1271599200.0,36.0,14.0,5.0,33.0,,,,Anglesey Brynteg,1
1271602800.0,26.0,9.0,3.0,24.0,,,,Anglesey Brynteg,1
1271606400.0,22.0,7.0,2.0,21.0,,,,Anglesey Brynteg,1
1271610000.0,21.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271613600.0,21.0,7.0,2.0,19.0,,,,Anglesey Brynteg,1
1271617200.0,21.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271620800.0,17.0,6.0,2.0,16.0,,,,Anglesey Brynteg,1
1271624400.0,16.0,6.0,1.0,14.0,,,,Anglesey Brynteg,1
1271628000.0,14.0,6.0,1.0,12.0,,,,Anglesey Brynteg,1
1271631600.0,13.0,5.0,1.0,11.0,,,,Anglesey Brynteg,1
1271635200.0,12.0,5.0,1.0,11.0,,,,Anglesey Brynteg,1
1271638800.0,12.0,5.0,1.0,10.0,,,,Anglesey Brynteg,1
1271642400.0,12.0,6.0,2.0,10.0,,,,Anglesey Brynteg,1
1271646000.0,13.0,7.0,2.0,12.0,,,,Anglesey Brynteg,1
1271649600.0,17.0,8.0,3.0,14.0,,,,Anglesey Brynteg,1
1271653200.0,16.0,7.0,3.0,13.0,,,,Anglesey Brynteg,1
1271656800.0,22.0,13.0,8.0,19.0,,,,Anglesey Brynteg,1
1271660400.0,30.0,18.0,8.0,26.0,,,,Anglesey Brynteg,1
1271664000.0,25.0,13.0,4.0,22.0,,,,Anglesey Brynteg,1
1271667600.0,18.0,9.0,3.0,16.0,,,,Anglesey Brynteg,1
1271671200.0,17.0,7.0,3.0,17.0,,,,Anglesey Brynteg,1
1271674800.0,14.0,6.0,2.0,14.0,,,,Anglesey Brynteg,1
1271678400.0,17.0,8.0,4.0,16.0,,,,Anglesey Brynteg,1
1271682000.0,23.0,9.0,4.0,23.0,,,,Anglesey Brynteg,1
1271685600.0,14.0,5.0,1.0,14.0,,,,Anglesey Brynteg,1
1271689200.0,14.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1271692800.0,9.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1271696400.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1271700000.0,13.0,5.0,2.0,14.0,,,,Anglesey Brynteg,1
1271703600.0,12.0,4.0,2.0,12.0,,,,Anglesey Brynteg,1
1271707200.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1271710800.0,10.0,3.0,2.0,11.0,,,,Anglesey Brynteg,1
1271714400.0,9.0,3.0,1.0,9.0,,,,Anglesey Brynteg,1
1271718000.0,9.0,4.0,1.0,10.0,,,,Anglesey Brynteg,1
1271721600.0,16.0,7.0,3.0,15.0,,,,Anglesey Brynteg,1
1271725200.0,12.0,5.0,2.0,11.0,,,,Anglesey Brynteg,1
1271728800.0,10.0,4.0,1.0,9.0,,,,Anglesey Brynteg,1
1271732400.0,13.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1271736000.0,20.0,5.0,1.0,18.0,,,,Anglesey Brynteg,1
1271739600.0,29.0,8.0,2.0,27.0,,,,Anglesey Brynteg,1
1271743200.0,30.0,11.0,2.0,26.0,,,,Anglesey Brynteg,1
1271746800.0,29.0,11.0,2.0,26.0,,,,Anglesey Brynteg,1
1271750400.0,30.0,10.0,2.0,32.0,,,,Anglesey Brynteg,1
1271754000.0,25.0,11.0,2.0,22.0,,,,Anglesey Brynteg,1
1271757600.0,33.0,12.0,2.0,30.0,,,,Anglesey Brynteg,1
1271761200.0,29.0,11.0,2.0,27.0,,,,Anglesey Brynteg,1
1271764800.0,26.0,10.0,2.0,25.0,,,,Anglesey Brynteg,1
1271768400.0,23.0,9.0,2.0,21.0,,,,Anglesey Brynteg,1
1271772000.0,26.0,9.0,2.0,26.0,,,,Anglesey Brynteg,1
1271775600.0,27.0,10.0,2.0,25.0,,,,Anglesey Brynteg,1
1271779200.0,21.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271782800.0,21.0,8.0,1.0,18.0,,,,Anglesey Brynteg,1
1271786400.0,22.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1271790000.0,23.0,8.0,2.0,22.0,,,,Anglesey Brynteg,1
1271793600.0,22.0,7.0,1.0,20.0,,,,Anglesey Brynteg,1
1271797200.0,20.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1271800800.0,20.0,7.0,1.0,18.0,,,,Anglesey Brynteg,1
1271804400.0,21.0,8.0,1.0,18.0,,,,Anglesey Brynteg,1
1271808000.0,22.0,8.0,1.0,19.0,,,,Anglesey Brynteg,1
1271811600.0,22.0,7.0,1.0,20.0,,,,Anglesey Brynteg,1
1271815200.0,26.0,8.0,1.0,24.0,,,,Anglesey Brynteg,1
1271818800.0,29.0,8.0,2.0,27.0,,,,Anglesey Brynteg,1
1271822400.0,27.0,8.0,1.0,26.0,,,,Anglesey Brynteg,1
1271826000.0,29.0,8.0,1.0,28.0,,,,Anglesey Brynteg,1
1271829600.0,31.0,7.0,1.0,32.0,,,,Anglesey Brynteg,1
1271833200.0,35.0,9.0,3.0,36.0,,,,Anglesey Brynteg,1
1271836800.0,33.0,7.0,1.0,33.0,,,,Anglesey Brynteg,1
1271840400.0,33.0,7.0,1.0,33.0,,,,Anglesey Brynteg,1
1271844000.0,33.0,7.0,1.0,32.0,,,,Anglesey Brynteg,1
1271847600.0,33.0,7.0,1.0,34.0,,,,Anglesey Brynteg,1
1271851200.0,38.0,7.0,1.0,40.0,,,,Anglesey Brynteg,1
1271854800.0,36.0,8.0,2.0,38.0,,,,Anglesey Brynteg,1
1271858400.0,35.0,8.0,2.0,38.0,,,,Anglesey Brynteg,1
1271862000.0,36.0,8.0,2.0,37.0,,,,Anglesey Brynteg,1
1271865600.0,29.0,6.0,1.0,29.0,,,,Anglesey Brynteg,1
1271869200.0,26.0,6.0,1.0,27.0,,,,Anglesey Brynteg,1
1271872800.0,26.0,6.0,1.0,26.0,,,,Anglesey Brynteg,1
1271876400.0,26.0,6.0,1.0,26.0,,,,Anglesey Brynteg,1
1271880000.0,26.0,7.0,2.0,25.0,,,,Anglesey Brynteg,1
1271883600.0,22.0,6.0,1.0,21.0,,,,Anglesey Brynteg,1
1271887200.0,21.0,6.0,1.0,20.0,,,,Anglesey Brynteg,1
1271890800.0,17.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1271894400.0,18.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1271898000.0,18.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1271901600.0,18.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1271905200.0,18.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1271908800.0,17.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1271912400.0,18.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1271916000.0,26.0,6.0,1.0,27.0,,,,Anglesey Brynteg,1
1271919600.0,34.0,10.0,5.0,35.0,,,,Anglesey Brynteg,1
1271923200.0,26.0,5.0,1.0,30.0,,,,Anglesey Brynteg,1
1271926800.0,22.0,6.0,1.0,24.0,,,,Anglesey Brynteg,1
1271930400.0,21.0,5.0,1.0,21.0,,,,Anglesey Brynteg,1
1271934000.0,17.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1271937600.0,21.0,6.0,2.0,22.0,,,,Anglesey Brynteg,1
1271941200.0,18.0,4.0,1.0,20.0,,,,Anglesey Brynteg,1
1271944800.0,21.0,4.0,1.0,24.0,,,,Anglesey Brynteg,1
1271948400.0,20.0,4.0,1.0,23.0,,,,Anglesey Brynteg,1
1271952000.0,23.0,6.0,2.0,26.0,,,,Anglesey Brynteg,1
1271955600.0,18.0,4.0,1.0,19.0,,,,Anglesey Brynteg,1
1271959200.0,20.0,4.0,1.0,20.0,,,,Anglesey Brynteg,1
1271962800.0,23.0,6.0,2.0,25.0,,,,Anglesey Brynteg,1
1271966400.0,18.0,6.0,2.0,18.0,,,,Anglesey Brynteg,1
1271970000.0,20.0,7.0,3.0,18.0,,,,Anglesey Brynteg,1
1271973600.0,9.0,3.0,1.0,9.0,,,,Anglesey Brynteg,1
1271977200.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1271980800.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1271984400.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1271988000.0,10.0,3.0,1.0,10.0,,,,Anglesey Brynteg,1
1271991600.0,12.0,4.0,1.0,12.0,,,,Anglesey Brynteg,1
1271995200.0,13.0,4.0,1.0,13.0,,,,Anglesey Brynteg,1
1271998800.0,14.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1272002400.0,21.0,5.0,1.0,25.0,,,,Anglesey Brynteg,1
1272006000.0,27.0,5.0,1.0,31.0,,,,Anglesey Brynteg,1
1272009600.0,22.0,5.0,1.0,24.0,,,,Anglesey Brynteg,1
1272013200.0,33.0,6.0,1.0,39.0,,,,Anglesey Brynteg,1
1272016800.0,29.0,7.0,1.0,30.0,,,,Anglesey Brynteg,1
1272020400.0,40.0,8.0,2.0,46.0,,,,Anglesey Brynteg,1
1272024000.0,38.0,9.0,3.0,41.0,,,,Anglesey Brynteg,1
1272027600.0,49.0,13.0,5.0,55.0,,,,Anglesey Brynteg,1
1272031200.0,40.0,12.0,5.0,42.0,,,,Anglesey Brynteg,1
1272034800.0,39.0,12.0,6.0,40.0,,,,Anglesey Brynteg,1
1272038400.0,36.0,11.0,5.0,37.0,,,,Anglesey Brynteg,1
1272042000.0,35.0,13.0,6.0,34.0,,,,Anglesey Brynteg,1
1272045600.0,35.0,13.0,7.0,35.0,,,,Anglesey Brynteg,1
1272049200.0,34.0,12.0,6.0,33.0,,,,Anglesey Brynteg,1
1272052800.0,35.0,12.0,6.0,33.0,,,,Anglesey Brynteg,1
1272056400.0,29.0,10.0,4.0,28.0,,,,Anglesey Brynteg,1
1272060000.0,31.0,12.0,6.0,29.0,,,,Anglesey Brynteg,1
1272063600.0,34.0,14.0,8.0,31.0,,,,Anglesey Brynteg,1
1272067200.0,34.0,14.0,7.0,32.0,,,,Anglesey Brynteg,1
1272070800.0,35.0,13.0,7.0,33.0,,,,Anglesey Brynteg,1
1272074400.0,38.0,13.0,5.0,35.0,,,,Anglesey Brynteg,1
1272078000.0,36.0,14.0,7.0,34.0,,,,Anglesey Brynteg,1
1272081600.0,35.0,13.0,7.0,32.0,,,,Anglesey Brynteg,1
1272085200.0,33.0,13.0,6.0,32.0,,,,Anglesey Brynteg,1
1272088800.0,33.0,13.0,7.0,32.0,,,,Anglesey Brynteg,1
1272092400.0,39.0,13.0,7.0,40.0,,,,Anglesey Brynteg,1
1272096000.0,105.0,15.0,7.0,,,,,Anglesey Brynteg,1
1272099600.0,185.0,18.0,9.0,,,,,Anglesey Brynteg,1
1272103200.0,46.0,16.0,9.0,48.0,,,,Anglesey Brynteg,1
1272106800.0,40.0,14.0,8.0,42.0,,,,Anglesey Brynteg,1
1272110400.0,51.0,14.0,7.0,56.0,,,,Anglesey Brynteg,1
1272114000.0,33.0,9.0,4.0,40.0,,,,Anglesey Brynteg,1
1272117600.0,36.0,11.0,6.0,40.0,,,,Anglesey Brynteg,1
1272121200.0,35.0,8.0,4.0,41.0,,,,Anglesey Brynteg,1
1272124800.0,40.0,12.0,7.0,49.0,,,,Anglesey Brynteg,1
1272128400.0,42.0,15.0,8.0,46.0,,,,Anglesey Brynteg,1
1272132000.0,52.0,23.0,14.0,51.0,,,,Anglesey Brynteg,1
1272135600.0,64.0,25.0,15.0,71.0,,,,Anglesey Brynteg,1
1272139200.0,66.0,32.0,17.0,65.0,,,,Anglesey Brynteg,1
1272142800.0,48.0,20.0,10.0,44.0,,,,Anglesey Brynteg,1
1272146400.0,36.0,13.0,5.0,34.0,,,,Anglesey Brynteg,1
1272150000.0,31.0,12.0,5.0,30.0,,,,Anglesey Brynteg,1
1272153600.0,30.0,11.0,4.0,29.0,,,,Anglesey Brynteg,1
1272157200.0,14.0,6.0,3.0,12.0,,,,Anglesey Brynteg,1
1272160800.0,10.0,5.0,2.0,9.0,,,,Anglesey Brynteg,1
1272164400.0,7.0,4.0,2.0,6.0,,,,Anglesey Brynteg,1
1272168000.0,9.0,4.0,2.0,7.0,,,,Anglesey Brynteg,1
1272171600.0,18.0,7.0,1.0,15.0,,,,Anglesey Brynteg,1
1272175200.0,22.0,9.0,2.0,18.0,,,,Anglesey Brynteg,1
1272178800.0,16.0,7.0,1.0,13.0,,,,Anglesey Brynteg,1
1272182400.0,18.0,8.0,2.0,15.0,,,,Anglesey Brynteg,1
1272186000.0,22.0,10.0,2.0,18.0,,,,Anglesey Brynteg,1
1272189600.0,12.0,6.0,1.0,9.0,,,,Anglesey Brynteg,1
1272193200.0,13.0,7.0,1.0,12.0,,,,Anglesey Brynteg,1
1272196800.0,18.0,10.0,2.0,15.0,,,,Anglesey Brynteg,1
1272200400.0,20.0,11.0,2.0,16.0,,,,Anglesey Brynteg,1
1272204000.0,12.0,7.0,1.0,10.0,,,,Anglesey Brynteg,1
1272207600.0,16.0,10.0,2.0,13.0,,,,Anglesey Brynteg,1
1272211200.0,18.0,11.0,2.0,15.0,,,,Anglesey Brynteg,1
1272214800.0,26.0,13.0,3.0,21.0,,,,Anglesey Brynteg,1
1272218400.0,39.0,14.0,3.0,33.0,,,,Anglesey Brynteg,1
1272222000.0,42.0,15.0,3.0,34.0,,,,Anglesey Brynteg,1
1272225600.0,43.0,16.0,3.0,35.0,,,,Anglesey Brynteg,1
1272229200.0,39.0,14.0,3.0,32.0,,,,Anglesey Brynteg,1
1272232800.0,43.0,14.0,3.0,36.0,,,,Anglesey Brynteg,1
1272236400.0,47.0,12.0,3.0,39.0,,,,Anglesey Brynteg,1
1272240000.0,60.0,13.0,3.0,51.0,,,,Anglesey Brynteg,1
1272243600.0,48.0,14.0,3.0,40.0,,,,Anglesey Brynteg,1
1272247200.0,38.0,14.0,3.0,31.0,,,,Anglesey Brynteg,1
1272250800.0,31.0,12.0,2.0,26.0,,,,Anglesey Brynteg,1
1272254400.0,17.0,8.0,2.0,15.0,,,,Anglesey Brynteg,1
1272258000.0,16.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1272261600.0,17.0,7.0,1.0,14.0,,,,Anglesey Brynteg,1
1272265200.0,14.0,8.0,1.0,12.0,,,,Anglesey Brynteg,1
1272268800.0,13.0,6.0,1.0,12.0,,,,Anglesey Brynteg,1
1272272400.0,12.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1272276000.0,14.0,4.0,1.0,16.0,,,,Anglesey Brynteg,1
1272279600.0,20.0,5.0,1.0,23.0,,,,Anglesey Brynteg,1
1272283200.0,20.0,5.0,1.0,24.0,,,,Anglesey Brynteg,1
1272286800.0,20.0,5.0,1.0,26.0,,,,Anglesey Brynteg,1
1272290400.0,18.0,4.0,1.0,21.0,,,,Anglesey Brynteg,1
1272294000.0,17.0,4.0,1.0,18.0,,,,Anglesey Brynteg,1
1272297600.0,20.0,8.0,1.0,20.0,,,,Anglesey Brynteg,1
1272301200.0,16.0,8.0,1.0,14.0,,,,Anglesey Brynteg,1
1272304800.0,14.0,7.0,1.0,13.0,,,,Anglesey Brynteg,1
1272308400.0,16.0,7.0,1.0,13.0,,,,Anglesey Brynteg,1
1272312000.0,17.0,7.0,1.0,15.0,,,,Anglesey Brynteg,1
1272315600.0,18.0,7.0,1.0,14.0,,,,Anglesey Brynteg,1
1272319200.0,20.0,7.0,1.0,16.0,,,,Anglesey Brynteg,1
1272322800.0,27.0,8.0,2.0,23.0,,,,Anglesey Brynteg,1
1272326400.0,35.0,10.0,2.0,30.0,,,,Anglesey Brynteg,1
1272330000.0,39.0,9.0,2.0,33.0,,,,Anglesey Brynteg,1
1272333600.0,31.0,9.0,2.0,27.0,,,,Anglesey Brynteg,1
1272337200.0,29.0,8.0,2.0,24.0,,,,Anglesey Brynteg,1
1272340800.0,27.0,8.0,2.0,23.0,,,,Anglesey Brynteg,1
1272344400.0,22.0,8.0,2.0,19.0,,,,Anglesey Brynteg,1
1272348000.0,25.0,11.0,2.0,23.0,,,,Anglesey Brynteg,1
1272351600.0,27.0,10.0,3.0,27.0,,,,Anglesey Brynteg,1
1272355200.0,26.0,9.0,3.0,26.0,,,,Anglesey Brynteg,1
1272358800.0,16.0,8.0,2.0,14.0,,,,Anglesey Brynteg,1
1272362400.0,27.0,16.0,5.0,23.0,,,,Anglesey Brynteg,1
1272366000.0,21.0,8.0,1.0,21.0,,,,Anglesey Brynteg,1
1272369600.0,14.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1272373200.0,17.0,6.0,1.0,16.0,,,,Anglesey Brynteg,1
1272376800.0,21.0,8.0,1.0,19.0,,,,Anglesey Brynteg,1
1272380400.0,23.0,9.0,1.0,23.0,,,,Anglesey Brynteg,1
1272384000.0,22.0,10.0,1.0,20.0,,,,Anglesey Brynteg,1
1272387600.0,22.0,10.0,2.0,20.0,,,,Anglesey Brynteg,1
1272391200.0,21.0,10.0,1.0,20.0,,,,Anglesey Brynteg,1
1272394800.0,26.0,11.0,2.0,23.0,,,,Anglesey Brynteg,1
1272398400.0,27.0,11.0,2.0,25.0,,,,Anglesey Brynteg,1
1272402000.0,25.0,10.0,1.0,22.0,,,,Anglesey Brynteg,1
1272405600.0,25.0,11.0,2.0,22.0,,,,Anglesey Brynteg,1
1272409200.0,25.0,11.0,1.0,22.0,,,,Anglesey Brynteg,1
1272412800.0,26.0,11.0,1.0,24.0,,,,Anglesey Brynteg,1
1272416400.0,26.0,11.0,1.0,23.0,,,,Anglesey Brynteg,1
1272420000.0,25.0,10.0,1.0,22.0,,,,Anglesey Brynteg,1
1272423600.0,26.0,10.0,1.0,23.0,,,,Anglesey Brynteg,1
1272427200.0,25.0,10.0,1.0,23.0,,,,Anglesey Brynteg,1
1272430800.0,26.0,10.0,1.0,24.0,,,,Anglesey Brynteg,1
1272434400.0,,,,,,,,Anglesey Brynteg,1
1272438000.0,,,,,,,,Anglesey Brynteg,1
1272441600.0,,,,,,,,Anglesey Brynteg,1
1272445200.0,,,,,,,,Anglesey Brynteg,1
1272448800.0,,,,,,,,Anglesey Brynteg,1
1272452400.0,,,,,,,,Anglesey Brynteg,1
1272456000.0,,,,,,,,Anglesey Brynteg,1
1272459600.0,,,,,,,,Anglesey Brynteg,1
1272463200.0,,,,,,,,Anglesey Brynteg,1
1272466800.0,,,,,,,,Anglesey Brynteg,1
1272470400.0,,,,,,,,Anglesey Brynteg,1
1272474000.0,,,,,,,,Anglesey Brynteg,1
1272477600.0,,,,,,,,Anglesey Brynteg,1
1272481200.0,,,,,,,,Anglesey Brynteg,1
1272484800.0,,,,,,,,Anglesey Brynteg,1
1272488400.0,,,,,,,,Anglesey Brynteg,1
1272492000.0,,,,,,,,Anglesey Brynteg,1
1272495600.0,,,,,,,,Anglesey Brynteg,1
1272499200.0,,,,,,,,Anglesey Brynteg,1
1272502800.0,,,,,,,,Anglesey Brynteg,1
1272506400.0,,,,,,,,Anglesey Brynteg,1
1272510000.0,,,,,,,,Anglesey Brynteg,1
1272513600.0,,,,,,,,Anglesey Brynteg,1
1272517200.0,,,,,,,,Anglesey Brynteg,1
1272520800.0,,,,,,,,Anglesey Brynteg,1
1272524400.0,,,,,,,,Anglesey Brynteg,1
1272528000.0,,,,,,,,Anglesey Brynteg,1
1272531600.0,,,,,,,,Anglesey Brynteg,1
1272535200.0,,,,,,,,Anglesey Brynteg,1
1272538800.0,,,,,,,,Anglesey Brynteg,1
1272542400.0,,,,,,,,Anglesey Brynteg,1
1272546000.0,,,,,,,,Anglesey Brynteg,1
1272549600.0,,,,,,,,Anglesey Brynteg,1
1272553200.0,,,,,,,,Anglesey Brynteg,1
1272556800.0,,,,,,,,Anglesey Brynteg,1
1272560400.0,,,,,,,,Anglesey Brynteg,1
1272564000.0,,,,,,,,Anglesey Brynteg,1
1272567600.0,,,,,,,,Anglesey Brynteg,1
1272571200.0,,,,,,,,Anglesey Brynteg,1
1272574800.0,,,,,,,,Anglesey Brynteg,1
1272578400.0,,,,,,,,Anglesey Brynteg,1
1272582000.0,,,,,,,,Anglesey Brynteg,1
1272585600.0,,,,,,,,Anglesey Brynteg,1
1272589200.0,,,,,,,,Anglesey Brynteg,1
1272592800.0,,,,,,,,Anglesey Brynteg,1
1272596400.0,,,,,,,,Anglesey Brynteg,1
1272600000.0,,,,,,,,Anglesey Brynteg,1
1272603600.0,,,,,,,,Anglesey Brynteg,1
1272607200.0,,,,,,,,Anglesey Brynteg,1
1272610800.0,,,,,,,,Anglesey Brynteg,1
1272614400.0,,,,,,,,Anglesey Brynteg,1
1272618000.0,,,,,,,,Anglesey Brynteg,1
1272621600.0,,,,,,,,Anglesey Brynteg,1
1272625200.0,,,,,,,,Anglesey Brynteg,1
1272628800.0,,,,,,,,Anglesey Brynteg,1
1272632400.0,,,,,,,,Anglesey Brynteg,1
1272636000.0,,,,,,,,Anglesey Brynteg,1
1272639600.0,,,,,,,,Anglesey Brynteg,1
1272643200.0,,,,,,,,Anglesey Brynteg,1
1272646800.0,,,,,,,,Anglesey Brynteg,1
1272650400.0,,,,,,,,Anglesey Brynteg,1
1272654000.0,,,,,,,,Anglesey Brynteg,1
1272657600.0,,,,,,,,Anglesey Brynteg,1
1272661200.0,,,,,,,,Anglesey Brynteg,1
1272664800.0,,,,,,,,Anglesey Brynteg,1
1272668400.0,,,,,,,,Anglesey Brynteg,1
1272672000.0,,,,,,,,Anglesey Brynteg,1
1272675600.0,,,,,,,,Anglesey Brynteg,1
1272679200.0,,,,,,,,Anglesey Brynteg,1
1272682800.0,,,,,,,,Anglesey Brynteg,1
1272686400.0,,,,,,,,Anglesey Brynteg,1
1272690000.0,,,,,,,,Anglesey Brynteg,1
1272693600.0,,,,,,,,Anglesey Brynteg,1
1272697200.0,,,,,,,,Anglesey Brynteg,1
1272700800.0,,,,,,,,Anglesey Brynteg,1
1272704400.0,,,,,,,,Anglesey Brynteg,1
1272708000.0,,,,,,,,Anglesey Brynteg,1
1272711600.0,,,,,,,,Anglesey Brynteg,1
1272715200.0,,,,,,,,Anglesey Brynteg,1
1272718800.0,,,,,,,,Anglesey Brynteg,1
1272722400.0,,,,,,,,Anglesey Brynteg,1
1272726000.0,,,,,,,,Anglesey Brynteg,1
1272729600.0,,,,,,,,Anglesey Brynteg,1
1272733200.0,,,,,,,,Anglesey Brynteg,1
1272736800.0,,,,,,,,Anglesey Brynteg,1
1272740400.0,,,,,,,,Anglesey Brynteg,1
1272744000.0,,,,,,,,Anglesey Brynteg,1
1272747600.0,,,,,,,,Anglesey Brynteg,1
1272751200.0,,,,,,,,Anglesey Brynteg,1
1272754800.0,,,,,,,,Anglesey Brynteg,1
1272758400.0,,,,,,,,Anglesey Brynteg,1
1272762000.0,,,,,,,,Anglesey Brynteg,1
1272765600.0,,,,,,,,Anglesey Brynteg,1
1272769200.0,,,,,,,,Anglesey Brynteg,1
