date,NO,NO2,NOXasNO2,site,code
1447660800.0,13.7203,24.8625,45.9,York Lawrence Street,1
1447664400.0,14.9676,21.0375,43.9875,York Lawrence Street,1
1447668000.0,11.2257,21.0375,38.25,York Lawrence Street,1
1447671600.0,11.2257,22.95,40.1625,York Lawrence Street,1
1447675200.0,14.9676,19.125,42.075,York Lawrence Street,1
1447678800.0,11.2257,17.2125,34.425,York Lawrence Street,1
1447682400.0,9.9784,19.125,34.425,York Lawrence Street,1
1447686000.0,7.4838,22.95,34.425,York Lawrence Street,1
1447689600.0,11.2257,26.775,43.9875,York Lawrence Street,1
1447693200.0,53.6339,47.8125,130.05,York Lawrence Street,1
1447696800.0,51.1393,49.725,128.1375,York Lawrence Street,1
1447700400.0,61.1177,47.8125,141.525,York Lawrence Street,1
1447704000.0,44.9028,38.25,107.1,York Lawrence Street,1
1447707600.0,32.4298,32.5125,82.2375,York Lawrence Street,1
1447711200.0,34.9244,28.6875,82.2375,York Lawrence Street,1
1447714800.0,21.2041,19.125,51.6375,York Lawrence Street,1
1447718400.0,22.4514,19.125,53.55,York Lawrence Street,1
1447722000.0,18.7095,21.0375,49.725,York Lawrence Street,1
1447725600.0,19.9568,17.2125,47.8125,York Lawrence Street,1
1447729200.0,18.7095,15.3,43.9875,York Lawrence Street,1
1447732800.0,16.2149,15.3,40.1625,York Lawrence Street,1
1447736400.0,54.8812,28.6875,112.8375,York Lawrence Street,1
1447740000.0,14.9676,15.3,38.25,York Lawrence Street,1
1447743600.0,152.1706,57.375,290.7,York Lawrence Street,1
1447747200.0,122.2354,66.9375,254.3625,York Lawrence Street,1
1447750800.0,148.4287,84.15,311.7375,York Lawrence Street,1
1447754400.0,120.9881,78.4125,263.925,York Lawrence Street,1
1447758000.0,134.7084,72.675,279.225,York Lawrence Street,1
1447761600.0,98.5367,65.025,216.1125,York Lawrence Street,1
1447765200.0,93.5475,59.2875,202.725,York Lawrence Street,1
1447768800.0,111.0097,59.2875,229.5,York Lawrence Street,1
1447772400.0,62.365,51.6375,147.2625,York Lawrence Street,1
1447776000.0,37.419,36.3375,93.7125,York Lawrence Street,1
1447779600.0,11.2257,24.8625,42.075,York Lawrence Street,1
1447783200.0,7.4838,21.0375,32.5125,York Lawrence Street,1
1447786800.0,7.4838,17.2125,28.6875,York Lawrence Street,1
1447790400.0,9.9784,11.475,26.775,York Lawrence Street,1
1447794000.0,8.7311,13.3875,26.775,York Lawrence Street,1
1447797600.0,6.2365,11.475,21.0375,York Lawrence Street,1
1447801200.0,4.9892,7.65,15.3,York Lawrence Street,1
1447804800.0,7.4838,11.475,22.95,York Lawrence Street,1
1447808400.0,7.4838,11.475,22.95,York Lawrence Street,1
1447812000.0,7.4838,7.65,19.125,York Lawrence Street,1
1447815600.0,7.4838,7.65,19.125,York Lawrence Street,1
1447819200.0,27.4406,13.3875,55.4625,York Lawrence Street,1
1447822800.0,41.1609,26.775,89.8875,York Lawrence Street,1
1447826400.0,93.5475,47.8125,191.25,York Lawrence Street,1
1447830000.0,144.6868,74.5875,296.4375,York Lawrence Street,1
1447833600.0,118.4935,63.1125,244.8,York Lawrence Street,1
1447837200.0,106.0205,59.2875,221.85,York Lawrence Street,1
1447840800.0,57.3758,43.9875,131.9625,York Lawrence Street,1
1447844400.0,66.1069,47.8125,149.175,York Lawrence Street,1
1447848000.0,36.1717,34.425,89.8875,York Lawrence Street,1
1447851600.0,12.473,21.0375,40.1625,York Lawrence Street,1
1447855200.0,7.4838,15.3,26.775,York Lawrence Street,1
1447858800.0,9.9784,15.3,30.6,York Lawrence Street,1
1447862400.0,,,,York Lawrence Street,1
1447866000.0,,,,York Lawrence Street,1
1447869600.0,4.9892,17.2125,24.8625,York Lawrence Street,1
1447873200.0,9.9784,19.125,34.425,York Lawrence Street,1
1447876800.0,4.9892,17.2125,24.8625,York Lawrence Street,1
1447880400.0,4.9892,11.475,19.125,York Lawrence Street,1
1447884000.0,4.9892,3.825,11.475,York Lawrence Street,1
1447887600.0,3.7419,3.825,9.5625,York Lawrence Street,1
1447891200.0,4.9892,3.825,11.475,York Lawrence Street,1
1447894800.0,3.7419,1.9125,7.65,York Lawrence Street,1
1447898400.0,3.7419,3.825,9.5625,York Lawrence Street,1
1447902000.0,3.7419,0.0,5.7375,York Lawrence Street,1
1447905600.0,4.9892,3.825,11.475,York Lawrence Street,1
1447909200.0,6.2365,7.65,17.2125,York Lawrence Street,1
1447912800.0,13.7203,19.125,40.1625,York Lawrence Street,1
1447916400.0,34.9244,36.3375,89.8875,York Lawrence Street,1
1447920000.0,31.1825,38.25,86.0625,York Lawrence Street,1
1447923600.0,32.4298,38.25,87.975,York Lawrence Street,1
1447927200.0,24.946,32.5125,70.7625,York Lawrence Street,1
1447930800.0,22.4514,28.6875,63.1125,York Lawrence Street,1
1447934400.0,24.946,32.5125,70.7625,York Lawrence Street,1
1447938000.0,23.6987,30.6,66.9375,York Lawrence Street,1
1447941600.0,42.4082,40.1625,105.1875,York Lawrence Street,1
1447945200.0,51.1393,49.725,128.1375,York Lawrence Street,1
1447948800.0,39.9136,51.6375,112.8375,York Lawrence Street,1
1447952400.0,14.9676,26.775,49.725,York Lawrence Street,1
1447956000.0,24.946,38.25,76.5,York Lawrence Street,1
1447959600.0,29.9352,40.1625,86.0625,York Lawrence Street,1
1447963200.0,34.9244,42.075,95.625,York Lawrence Street,1
1447966800.0,31.1825,38.25,86.0625,York Lawrence Street,1
1447970400.0,18.7095,24.8625,53.55,York Lawrence Street,1
1447974000.0,13.7203,19.125,40.1625,York Lawrence Street,1
1447977600.0,14.9676,15.3,38.25,York Lawrence Street,1
1447981200.0,14.9676,19.125,42.075,York Lawrence Street,1
1447984800.0,16.2149,17.2125,42.075,York Lawrence Street,1
1447988400.0,14.9676,15.3,38.25,York Lawrence Street,1
1447992000.0,14.9676,11.475,34.425,York Lawrence Street,1
1447995600.0,36.1717,24.8625,80.325,York Lawrence Street,1
1447999200.0,112.257,47.8125,219.9375,York Lawrence Street,1
1448002800.0,165.8909,66.9375,321.3,York Lawrence Street,1
1448006400.0,72.3434,59.2875,170.2125,York Lawrence Street,1
1448010000.0,31.1825,49.725,97.5375,York Lawrence Street,1
1448013600.0,31.1825,43.9875,91.8,York Lawrence Street,1
1448017200.0,24.946,30.6,68.85,York Lawrence Street,1
1448020800.0,21.2041,26.775,59.2875,York Lawrence Street,1
1448024400.0,27.4406,28.6875,70.7625,York Lawrence Street,1
1448028000.0,22.4514,26.775,61.2,York Lawrence Street,1
1448031600.0,34.9244,38.25,91.8,York Lawrence Street,1
1448035200.0,51.1393,51.6375,130.05,York Lawrence Street,1
1448038800.0,32.4298,43.9875,93.7125,York Lawrence Street,1
1448042400.0,33.6771,43.9875,95.625,York Lawrence Street,1
1448046000.0,29.9352,42.075,87.975,York Lawrence Street,1
1448049600.0,23.6987,34.425,70.7625,York Lawrence Street,1
1448053200.0,24.946,36.3375,74.5875,York Lawrence Street,1
1448056800.0,22.4514,26.775,61.2,York Lawrence Street,1
1448060400.0,23.6987,24.8625,61.2,York Lawrence Street,1
1448064000.0,19.9568,19.125,49.725,York Lawrence Street,1
1448067600.0,12.473,13.3875,32.5125,York Lawrence Street,1
1448071200.0,13.7203,13.3875,34.425,York Lawrence Street,1
1448074800.0,24.946,13.3875,51.6375,York Lawrence Street,1
1448078400.0,12.473,5.7375,24.8625,York Lawrence Street,1
1448082000.0,9.9784,5.7375,21.0375,York Lawrence Street,1
1448085600.0,11.2257,13.3875,30.6,York Lawrence Street,1
1448089200.0,21.2041,21.0375,53.55,York Lawrence Street,1
1448092800.0,29.9352,22.95,68.85,York Lawrence Street,1
1448096400.0,32.4298,24.8625,74.5875,York Lawrence Street,1
1448100000.0,24.946,26.775,65.025,York Lawrence Street,1
1448103600.0,27.4406,22.95,65.025,York Lawrence Street,1
1448107200.0,26.1933,24.8625,65.025,York Lawrence Street,1
1448110800.0,22.4514,22.95,57.375,York Lawrence Street,1
1448114400.0,28.6879,26.775,70.7625,York Lawrence Street,1
1448118000.0,28.6879,28.6875,72.675,York Lawrence Street,1
1448121600.0,37.419,38.25,95.625,York Lawrence Street,1
1448125200.0,42.4082,40.1625,105.1875,York Lawrence Street,1
1448128800.0,58.6231,49.725,139.6125,York Lawrence Street,1
1448132400.0,47.3974,45.9,118.575,York Lawrence Street,1
1448136000.0,74.838,59.2875,174.0375,York Lawrence Street,1
1448139600.0,58.6231,61.2,151.0875,York Lawrence Street,1
1448143200.0,56.1285,59.2875,145.35,York Lawrence Street,1
1448146800.0,64.8596,47.8125,147.2625,York Lawrence Street,1
1448150400.0,78.5799,51.6375,172.125,York Lawrence Street,1
1448154000.0,71.0961,49.725,158.7375,York Lawrence Street,1
1448157600.0,124.73,57.375,248.625,York Lawrence Street,1
1448161200.0,109.7624,53.55,221.85,York Lawrence Street,1
1448164800.0,84.8164,42.075,172.125,York Lawrence Street,1
1448168400.0,83.5691,36.3375,164.475,York Lawrence Street,1
1448172000.0,,,,York Lawrence Street,1
1448175600.0,123.4827,49.725,239.0625,York Lawrence Street,1
1448179200.0,133.4611,47.8125,252.45,York Lawrence Street,1
1448182800.0,76.0853,43.9875,160.65,York Lawrence Street,1
1448186400.0,77.3326,42.075,160.65,York Lawrence Street,1
1448190000.0,57.3758,36.3375,124.3125,York Lawrence Street,1
1448193600.0,44.9028,36.3375,105.1875,York Lawrence Street,1
1448197200.0,47.3974,36.3375,109.0125,York Lawrence Street,1
1448200800.0,54.8812,45.9,130.05,York Lawrence Street,1
1448204400.0,64.8596,55.4625,154.9125,York Lawrence Street,1
1448208000.0,66.1069,59.2875,160.65,York Lawrence Street,1
1448211600.0,77.3326,57.375,175.95,York Lawrence Street,1
1448215200.0,74.838,55.4625,170.2125,York Lawrence Street,1
1448218800.0,66.1069,45.9,147.2625,York Lawrence Street,1
1448222400.0,54.8812,42.075,126.225,York Lawrence Street,1
1448226000.0,48.6447,36.3375,110.925,York Lawrence Street,1
1448229600.0,64.8596,34.425,133.875,York Lawrence Street,1
1448233200.0,61.1177,36.3375,130.05,York Lawrence Street,1
1448236800.0,39.9136,24.8625,86.0625,York Lawrence Street,1
1448240400.0,43.6555,24.8625,91.8,York Lawrence Street,1
1448244000.0,51.1393,26.775,105.1875,York Lawrence Street,1
1448247600.0,64.8596,34.425,133.875,York Lawrence Street,1
1448251200.0,88.5583,30.6,166.3875,York Lawrence Street,1
1448254800.0,114.7516,40.1625,216.1125,York Lawrence Street,1
1448258400.0,224.514,53.55,397.8,York Lawrence Street,1
1448262000.0,366.7062,87.975,650.25,York Lawrence Street,1
1448265600.0,278.1479,101.3625,527.85,York Lawrence Street,1
1448269200.0,160.9017,82.2375,328.95,York Lawrence Street,1
1448272800.0,149.676,80.325,309.825,York Lawrence Street,1
1448276400.0,120.9881,72.675,258.1875,York Lawrence Street,1
1448280000.0,98.5367,61.2,212.2875,York Lawrence Street,1
1448283600.0,79.8272,59.2875,181.6875,York Lawrence Street,1
1448287200.0,72.3434,55.4625,166.3875,York Lawrence Street,1
1448290800.0,88.5583,57.375,193.1625,York Lawrence Street,1
1448294400.0,128.4719,66.9375,263.925,York Lawrence Street,1
1448298000.0,128.4719,68.85,265.8375,York Lawrence Street,1
1448301600.0,82.3218,49.725,175.95,York Lawrence Street,1
1448305200.0,109.7624,55.4625,223.7625,York Lawrence Street,1
1448308800.0,92.3002,47.8125,189.3375,York Lawrence Street,1
1448312400.0,79.8272,43.9875,166.3875,York Lawrence Street,1
1448316000.0,83.5691,38.25,166.3875,York Lawrence Street,1
1448319600.0,66.1069,32.5125,133.875,York Lawrence Street,1
1448323200.0,63.6123,24.8625,122.4,York Lawrence Street,1
1448326800.0,23.6987,13.3875,49.725,York Lawrence Street,1
1448330400.0,28.6879,15.3,59.2875,York Lawrence Street,1
1448334000.0,31.1825,13.3875,61.2,York Lawrence Street,1
1448337600.0,37.419,15.3,72.675,York Lawrence Street,1
1448341200.0,22.4514,15.3,49.725,York Lawrence Street,1
1448344800.0,81.0745,36.3375,160.65,York Lawrence Street,1
1448348400.0,109.7624,55.4625,223.7625,York Lawrence Street,1
1448352000.0,77.3326,53.55,172.125,York Lawrence Street,1
1448355600.0,64.8596,47.8125,147.2625,York Lawrence Street,1
1448359200.0,54.8812,42.075,126.225,York Lawrence Street,1
1448362800.0,37.419,32.5125,89.8875,York Lawrence Street,1
1448366400.0,33.6771,30.6,82.2375,York Lawrence Street,1
1448370000.0,52.3866,38.25,118.575,York Lawrence Street,1
1448373600.0,49.892,43.9875,120.4875,York Lawrence Street,1
1448377200.0,42.4082,40.1625,105.1875,York Lawrence Street,1
1448380800.0,46.1501,47.8125,118.575,York Lawrence Street,1
1448384400.0,82.3218,55.4625,181.6875,York Lawrence Street,1
1448388000.0,67.3542,45.9,149.175,York Lawrence Street,1
1448391600.0,49.892,36.3375,112.8375,York Lawrence Street,1
1448395200.0,49.892,32.5125,109.0125,York Lawrence Street,1
1448398800.0,24.946,26.775,65.025,York Lawrence Street,1
1448402400.0,23.6987,19.125,55.4625,York Lawrence Street,1
1448406000.0,23.6987,15.3,51.6375,York Lawrence Street,1
1448409600.0,23.6987,13.3875,49.725,York Lawrence Street,1
1448413200.0,42.4082,15.3,80.325,York Lawrence Street,1
1448416800.0,69.8488,24.8625,131.9625,York Lawrence Street,1
1448420400.0,54.8812,17.2125,101.3625,York Lawrence Street,1
1448424000.0,32.4298,22.95,72.675,York Lawrence Street,1
1448427600.0,48.6447,26.775,101.3625,York Lawrence Street,1
1448431200.0,68.6015,55.4625,160.65,York Lawrence Street,1
1448434800.0,103.5259,63.1125,221.85,York Lawrence Street,1
1448438400.0,118.4935,72.675,254.3625,York Lawrence Street,1
1448442000.0,81.0745,61.2,185.5125,York Lawrence Street,1
1448445600.0,61.1177,47.8125,141.525,York Lawrence Street,1
1448449200.0,58.6231,43.9875,133.875,York Lawrence Street,1
1448452800.0,34.9244,32.5125,86.0625,York Lawrence Street,1
1448456400.0,33.6771,30.6,82.2375,York Lawrence Street,1
1448460000.0,42.4082,42.075,107.1,York Lawrence Street,1
1448463600.0,79.8272,65.025,187.425,York Lawrence Street,1
1448467200.0,101.0313,70.7625,225.675,York Lawrence Street,1
1448470800.0,74.838,61.2,175.95,York Lawrence Street,1
1448474400.0,79.8272,68.85,191.25,York Lawrence Street,1
1448478000.0,52.3866,53.55,133.875,York Lawrence Street,1
1448481600.0,52.3866,51.6375,131.9625,York Lawrence Street,1
1448485200.0,88.5583,57.375,193.1625,York Lawrence Street,1
1448488800.0,78.5799,55.4625,175.95,York Lawrence Street,1
1448492400.0,77.3326,55.4625,174.0375,York Lawrence Street,1
1448496000.0,49.892,47.8125,124.3125,York Lawrence Street,1
1448499600.0,49.892,30.6,107.1,York Lawrence Street,1
1448503200.0,37.419,28.6875,86.0625,York Lawrence Street,1
1448506800.0,46.1501,17.2125,87.975,York Lawrence Street,1
1448510400.0,54.8812,32.5125,116.6625,York Lawrence Street,1
1448514000.0,129.7192,40.1625,239.0625,York Lawrence Street,1
1448517600.0,316.8142,68.85,554.625,York Lawrence Street,1
1448521200.0,315.5669,87.975,571.8375,York Lawrence Street,1
1448524800.0,280.6425,86.0625,516.375,York Lawrence Street,1
1448528400.0,300.5993,103.275,564.1875,York Lawrence Street,1
1448532000.0,254.4492,93.7125,483.8625,York Lawrence Street,1
1448535600.0,173.3747,76.5,342.3375,York Lawrence Street,1
1448539200.0,82.3218,51.6375,177.8625,York Lawrence Street,1
1448542800.0,38.6663,34.425,93.7125,York Lawrence Street,1
1448546400.0,42.4082,34.425,99.45,York Lawrence Street,1
1448550000.0,46.1501,36.3375,107.1,York Lawrence Street,1
1448553600.0,86.0637,53.55,185.5125,York Lawrence Street,1
1448557200.0,135.9557,70.7625,279.225,York Lawrence Street,1
1448560800.0,99.784,66.9375,219.9375,York Lawrence Street,1
1448564400.0,98.5367,55.4625,206.55,York Lawrence Street,1
1448568000.0,153.4179,65.025,300.2625,York Lawrence Street,1
1448571600.0,89.8056,43.9875,181.6875,York Lawrence Street,1
1448575200.0,29.9352,22.95,68.85,York Lawrence Street,1
1448578800.0,22.4514,17.2125,51.6375,York Lawrence Street,1
1448582400.0,28.6879,15.3,59.2875,York Lawrence Street,1
1448586000.0,19.9568,15.3,45.9,York Lawrence Street,1
1448589600.0,57.3758,21.0375,109.0125,York Lawrence Street,1
1448593200.0,42.4082,17.2125,82.2375,York Lawrence Street,1
1448596800.0,31.1825,13.3875,61.2,York Lawrence Street,1
1448600400.0,53.6339,22.95,105.1875,York Lawrence Street,1
1448604000.0,123.4827,42.075,231.4125,York Lawrence Street,1
1448607600.0,149.676,47.8125,277.3125,York Lawrence Street,1
1448611200.0,168.3855,61.2,319.3875,York Lawrence Street,1
1448614800.0,120.9881,59.2875,244.8,York Lawrence Street,1
1448618400.0,36.1717,22.95,78.4125,York Lawrence Street,1
1448622000.0,42.4082,30.6,95.625,York Lawrence Street,1
1448625600.0,,,,York Lawrence Street,1
1448629200.0,,,,York Lawrence Street,1
1448632800.0,,,,York Lawrence Street,1
1448636400.0,,,,York Lawrence Street,1
1448640000.0,51.1393,36.3375,114.75,York Lawrence Street,1
1448643600.0,28.6879,38.25,82.2375,York Lawrence Street,1
1448647200.0,36.1717,51.6375,107.1,York Lawrence Street,1
1448650800.0,36.1717,24.8625,80.325,York Lawrence Street,1
1448654400.0,34.9244,30.6,84.15,York Lawrence Street,1
1448658000.0,23.6987,28.6875,65.025,York Lawrence Street,1
1448661600.0,26.1933,24.8625,65.025,York Lawrence Street,1
1448665200.0,29.9352,22.95,68.85,York Lawrence Street,1
1448668800.0,22.4514,15.3,49.725,York Lawrence Street,1
1448672400.0,22.4514,11.475,45.9,York Lawrence Street,1
1448676000.0,23.6987,13.3875,49.725,York Lawrence Street,1
1448679600.0,28.6879,13.3875,57.375,York Lawrence Street,1
1448683200.0,47.3974,19.125,91.8,York Lawrence Street,1
1448686800.0,27.4406,15.3,57.375,York Lawrence Street,1
1448690400.0,54.8812,28.6875,112.8375,York Lawrence Street,1
1448694000.0,49.892,26.775,103.275,York Lawrence Street,1
1448697600.0,31.1825,24.8625,72.675,York Lawrence Street,1
1448701200.0,86.0637,43.9875,175.95,York Lawrence Street,1
1448704800.0,54.8812,32.5125,116.6625,York Lawrence Street,1
1448708400.0,68.6015,45.9,151.0875,York Lawrence Street,1
1448712000.0,74.838,42.075,156.825,York Lawrence Street,1
1448715600.0,48.6447,28.6875,103.275,York Lawrence Street,1
1448719200.0,47.3974,32.5125,105.1875,York Lawrence Street,1
1448722800.0,38.6663,26.775,86.0625,York Lawrence Street,1
1448726400.0,38.6663,32.5125,91.8,York Lawrence Street,1
1448730000.0,67.3542,40.1625,143.4375,York Lawrence Street,1
1448733600.0,17.4622,22.95,49.725,York Lawrence Street,1
1448737200.0,14.9676,15.3,38.25,York Lawrence Street,1
1448740800.0,14.9676,13.3875,36.3375,York Lawrence Street,1
1448744400.0,18.7095,11.475,40.1625,York Lawrence Street,1
1448748000.0,28.6879,15.3,59.2875,York Lawrence Street,1
1448751600.0,26.1933,19.125,59.2875,York Lawrence Street,1
1448755200.0,19.9568,9.5625,40.1625,York Lawrence Street,1
1448758800.0,19.9568,9.5625,40.1625,York Lawrence Street,1
1448762400.0,14.9676,7.65,30.6,York Lawrence Street,1
1448766000.0,11.2257,7.65,24.8625,York Lawrence Street,1
1448769600.0,16.2149,5.7375,30.6,York Lawrence Street,1
1448773200.0,19.9568,7.65,38.25,York Lawrence Street,1
1448776800.0,11.2257,5.7375,22.95,York Lawrence Street,1
1448780400.0,24.946,13.3875,51.6375,York Lawrence Street,1
1448784000.0,38.6663,15.3,74.5875,York Lawrence Street,1
1448787600.0,44.9028,21.0375,89.8875,York Lawrence Street,1
1448791200.0,9.9784,11.475,26.775,York Lawrence Street,1
1448794800.0,7.4838,9.5625,21.0375,York Lawrence Street,1
1448798400.0,,,,York Lawrence Street,1
1448802000.0,4.9892,3.825,11.475,York Lawrence Street,1
1448805600.0,11.2257,11.475,28.6875,York Lawrence Street,1
1448809200.0,17.4622,22.95,49.725,York Lawrence Street,1
1448812800.0,18.7095,28.6875,57.375,York Lawrence Street,1
1448816400.0,17.4622,21.0375,47.8125,York Lawrence Street,1
1448820000.0,12.473,17.2125,36.3375,York Lawrence Street,1
1448823600.0,13.7203,17.2125,38.25,York Lawrence Street,1
1448827200.0,13.7203,15.3,36.3375,York Lawrence Street,1
1448830800.0,11.2257,11.475,28.6875,York Lawrence Street,1
1448834400.0,9.9784,9.5625,24.8625,York Lawrence Street,1
1448838000.0,11.2257,11.475,28.6875,York Lawrence Street,1
1448841600.0,13.7203,11.475,32.5125,York Lawrence Street,1
1448845200.0,14.9676,9.5625,32.5125,York Lawrence Street,1
1448848800.0,13.7203,9.5625,30.6,York Lawrence Street,1
1448852400.0,13.7203,9.5625,30.6,York Lawrence Street,1
1448856000.0,19.9568,13.3875,43.9875,York Lawrence Street,1
