date,O3,NO,NO2,NOXasNO2,PM10,NV10,V10,PM2.5,NV2.5,V2.5,wd,ws,temp,AT10,AT2.5,AP2.5,site,code
1420668000.0,60.07057,4.98982,21.09392,28.74488,4.1,7.3,-3.2,8.4,7.3,1.1,257.0,9.6,6.0,7.2,10.1,985182.0,Aberdeen,1
1420671600.0,65.65853,2.29254,14.64401,18.15919,8.0,8.0,0.0,5.8,5.5,0.3,245.8,7.7,5.4,6.2,9.0,986282.0,Aberdeen,1
1420675200.0,72.90957,2.40978,8.3538,12.04875,8.0,7.5,0.5,9.8,5.7,4.1,237.3,8.1,4.5,5.9,8.7,987000.0,Aberdeen,1
1420678800.0,82.02327,0.35964,2.66156,3.213,7.5,7.1,0.4,8.8,5.5,3.3,244.3,9.7,4.4,5.6,8.5,987423.0,Aberdeen,1
1420682400.0,65.35918,0.45838,3.25603,3.95888,8.2,9.0,-0.8,7.0,4.6,2.4,249.1,9.8,4.4,5.2,8.0,988000.0,Aberdeen,1
1420686000.0,53.08562,0.43157,2.78078,3.4425,11.5,10.3,1.2,9.5,5.9,3.6,247.1,10.1,4.4,5.0,7.8,,Aberdeen,1
1420689600.0,78.97983,1.2947,2.83433,4.8195,9.3,8.4,0.9,9.2,5.1,4.1,248.9,9.8,4.4,5.1,8.0,987956.0,Aberdeen,1
1420693200.0,55.68003,10.19574,16.08078,31.71403,2.7,3.4,-0.7,12.7,6.1,6.6,250.1,8.8,4.1,4.8,7.6,988117.0,Aberdeen,1
1420696800.0,40.51271,28.72625,36.89547,80.94178,5.3,4.7,0.6,10.0,7.4,2.6,245.0,9.4,4.0,4.6,7.4,989000.0,Aberdeen,1
1420700400.0,41.80992,15.50924,36.42022,60.20072,5.0,4.0,1.0,6.1,4.3,1.8,254.2,9.6,4.0,4.4,7.2,989800.0,Aberdeen,1
1420704000.0,49.19401,9.92601,35.38508,50.60475,4.3,4.6,-0.3,7.4,5.5,1.9,261.0,11.4,4.0,4.3,7.1,990582.0,Aberdeen,1
1420707600.0,49.14411,9.35943,30.44461,44.79553,5.4,6.0,-0.6,7.9,5.4,2.5,267.0,10.2,4.2,4.3,7.1,991000.0,Aberdeen,1
1420711200.0,53.8839,9.81812,25.86848,40.92272,9.6,9.7,-0.1,10.1,6.5,3.6,268.2,8.7,4.3,5.1,7.9,991949.0,Aberdeen,1
1420714800.0,64.86025,8.1458,18.10516,30.59522,5.8,5.3,0.5,8.5,5.3,3.2,261.6,7.2,4.5,6.1,8.8,992850.0,Aberdeen,1
1420718400.0,66.45681,6.87792,17.5534,28.09941,10.0,8.7,1.3,11.7,7.3,4.4,262.7,7.9,4.4,7.3,10.4,993800.0,Aberdeen,1
1420722000.0,60.86885,10.43865,23.62607,39.63178,7.6,9.0,-1.4,8.0,4.6,3.4,258.0,6.5,4.3,6.8,9.4,994467.0,Aberdeen,1
1420725600.0,48.69508,17.07429,36.47329,62.6535,7.6,10.1,-2.5,6.5,4.7,1.8,237.8,5.9,4.5,5.7,8.5,995350.0,Aberdeen,1
1420729200.0,46.69938,12.9741,35.18665,55.08,11.9,12.1,-0.2,9.0,5.9,3.1,246.7,7.4,3.8,4.8,7.7,996882.0,Aberdeen,1
1420732800.0,38.21766,11.32891,41.49599,58.86675,11.0,7.9,3.1,11.5,8.0,3.5,239.2,7.6,3.4,4.3,7.1,997000.0,Aberdeen,1
1420736400.0,27.98969,9.95314,48.89832,64.15959,12.1,10.3,1.8,9.7,7.5,2.2,228.8,7.2,3.1,3.9,6.6,,Aberdeen,1
1420740000.0,29.83572,8.87454,41.51559,55.12303,9.8,9.2,0.6,11.3,7.7,3.6,216.6,9.8,3.6,3.0,5.8,996167.0,Aberdeen,1
1420743600.0,46.05078,3.37176,24.60766,29.77763,6.9,6.6,0.3,7.9,6.2,1.7,217.6,8.9,3.9,3.0,5.8,995515.0,Aberdeen,1
1420747200.0,47.19831,2.9402,23.54813,28.05638,6.8,3.9,2.9,7.5,3.1,4.4,207.7,11.4,4.6,3.2,6.0,993949.0,Aberdeen,1
1420750800.0,47.59745,1.91492,22.10802,25.04419,11.1,6.9,4.2,12.0,2.4,9.6,209.6,12.9,4.3,3.9,6.7,991097.0,Aberdeen,1
1420754400.0,59.2224,1.26757,13.41858,15.36216,12.6,6.6,6.0,,,,214.0,14.6,5.1,4.5,7.4,986364.0,Aberdeen,1
1420758000.0,70.14886,0.99784,7.07625,8.60625,,,,,,,222.2,17.2,5.2,4.8,7.8,980715.0,Aberdeen,1
1420761600.0,76.83445,0.82779,5.10638,6.37564,,,,6.4,-1.9,8.3,229.0,17.6,6.0,5.2,8.3,977430.0,Aberdeen,1
1420765200.0,76.23574,0.50391,3.59295,4.3656,,,,6.4,2.4,4.0,255.7,13.9,5.9,4.7,7.7,976149.0,Aberdeen,1
1420768800.0,84.06886,0.64828,2.10805,3.10208,4.4,0.2,4.2,10.5,3.5,7.0,263.0,13.8,5.3,5.8,8.9,975034.0,Aberdeen,1
1420772400.0,89.10801,0.67479,1.42051,2.45517,12.8,11.8,1.0,11.0,5.4,5.6,269.4,15.3,5.0,5.7,8.7,975117.0,Aberdeen,1
1420776000.0,88.06026,1.26944,2.44752,4.39397,8.6,9.8,-1.2,6.2,2.7,3.5,278.1,16.3,5.0,5.7,8.6,975499.0,Aberdeen,1
1420779600.0,84.76736,6.58855,9.9297,20.032,8.9,8.4,0.5,4.5,5.6,-1.1,278.1,15.2,4.4,6.1,9.0,977114.0,Aberdeen,1
1420783200.0,78.97983,12.3411,18.3404,37.26315,7.7,10.9,-3.2,5.3,8.6,-3.3,282.2,13.9,4.6,6.6,9.6,978784.0,Aberdeen,1
1420786800.0,81.32478,5.45476,10.07457,18.43841,18.8,24.6,-5.8,14.4,15.6,-1.2,286.2,12.8,4.5,6.7,9.6,981417.0,Aberdeen,1
1420790400.0,82.57209,2.64646,8.00429,12.06214,30.1,30.3,-0.2,10.0,12.9,-2.9,281.9,11.7,4.0,6.5,9.5,983932.0,Aberdeen,1
1420794000.0,80.4766,2.53857,8.38488,12.27729,18.0,22.4,-4.4,8.1,9.0,-0.9,276.2,9.8,3.8,6.5,9.4,985614.0,Aberdeen,1
1420797600.0,77.88219,3.18685,10.01863,14.90507,26.2,29.2,-3.0,11.4,11.1,0.3,277.6,11.3,4.0,6.7,9.6,986332.0,Aberdeen,1
1420801200.0,74.5394,3.13259,11.91201,16.71525,16.3,18.5,-2.2,7.4,8.4,-1.0,272.3,9.7,4.1,6.5,9.4,987582.0,Aberdeen,1
1420804800.0,69.64993,5.10364,16.90172,24.72719,18.5,17.3,1.2,10.6,7.3,3.3,263.4,7.6,4.0,6.9,9.8,987932.0,Aberdeen,1
1420808400.0,59.12261,11.42277,27.89047,45.40514,21.1,19.0,2.1,11.8,6.9,4.9,255.2,6.6,4.2,7.2,10.0,987000.0,Aberdeen,1
1420812000.0,31.2826,12.28684,52.02574,70.8653,20.8,22.9,-2.1,9.7,9.5,0.2,235.1,6.4,4.4,6.5,9.4,986731.0,Aberdeen,1
1420815600.0,37.51916,8.47915,41.40754,54.40871,24.0,22.0,2.0,11.5,9.4,2.1,228.8,5.2,4.2,6.1,9.0,985999.0,Aberdeen,1
1420819200.0,33.17851,6.93967,44.71616,55.35683,24.0,19.2,4.8,11.9,8.1,3.8,198.5,3.9,4.6,5.7,8.7,984885.0,Aberdeen,1
1420822800.0,33.2783,7.77754,46.53304,58.45843,16.4,14.2,2.2,18.1,11.1,7.0,193.2,4.9,5.5,5.6,8.5,983382.0,Aberdeen,1
1420826400.0,45.35228,4.72571,33.46397,40.70995,12.2,9.1,3.1,12.3,6.3,6.0,193.0,5.8,6.1,5.6,8.6,981600.0,Aberdeen,1
1420830000.0,59.82111,2.67296,20.49913,24.59762,7.0,5.0,2.0,12.2,3.8,8.4,194.0,7.1,6.9,5.5,8.5,979750.0,Aberdeen,1
1420833600.0,56.17896,1.80921,18.50774,21.28182,11.7,5.7,6.0,8.7,1.9,6.8,213.9,7.2,7.5,5.6,8.6,978300.0,Aberdeen,1
1420837200.0,45.50196,1.29595,16.32128,18.30836,6.9,2.5,4.4,12.3,4.6,7.7,223.8,7.7,8.0,5.3,8.2,976767.0,Aberdeen,1
1420840800.0,40.5626,2.51113,19.7566,23.60694,6.7,2.4,4.3,13.2,7.5,5.7,231.0,8.8,9.3,5.6,8.5,975949.0,Aberdeen,1
1420844400.0,44.35443,3.24049,18.07838,23.04706,2.6,0.6,2.0,7.6,4.3,3.3,242.4,10.3,10.8,8.1,11.0,974432.0,Aberdeen,1
1420848000.0,40.7788,1.36829,16.16764,18.26565,,,,3.2,-0.6,3.8,243.8,10.4,9.6,9.1,12.1,972999.0,Aberdeen,1
1420851600.0,61.13494,0.61201,3.36983,4.30823,,,,4.4,0.4,4.0,249.6,11.1,9.9,11.1,14.0,970584.0,Aberdeen,1
1420855200.0,54.5325,0.6751,2.153,3.18814,,,,4.4,-1.1,5.5,254.8,9.6,9.2,11.8,14.8,968332.0,Aberdeen,1
1420858800.0,63.2138,1.29657,2.96629,4.95433,,,,8.0,1.6,6.4,264.6,9.9,8.4,11.5,14.7,966800.0,Aberdeen,1
1420862400.0,73.79101,1.6745,5.0141,7.58163,,,,12.8,6.2,6.6,265.7,10.1,7.3,10.9,14.0,966600.0,Aberdeen,1
1420866000.0,85.06671,2.61933,6.79655,10.8128,,,,6.9,1.0,5.9,272.7,10.2,6.4,9.2,12.1,967850.0,Aberdeen,1
1420869600.0,86.36392,2.94363,7.85033,12.36383,,,,6.7,4.8,1.9,272.1,11.9,5.1,7.1,10.0,969499.0,Aberdeen,1
1420873200.0,66.65638,3.26761,8.9046,13.91487,,,,7.4,8.0,-0.6,285.1,11.3,4.3,5.7,8.6,972049.0,Aberdeen,1
1420876800.0,69.15101,3.18654,9.41619,14.30215,,,,2.5,6.1,-3.6,275.0,11.5,3.9,4.1,7.1,974732.0,Aberdeen,1
1420880400.0,77.68262,4.8336,11.49986,18.91128,,,,9.6,5.8,3.8,281.2,12.5,3.3,3.1,6.1,975699.0,Aberdeen,1
1420884000.0,76.88434,4.2667,9.69877,16.24095,,,,7.6,6.5,1.1,280.8,13.9,3.2,3.9,6.7,977249.0,Aberdeen,1
1420887600.0,74.78886,3.29443,8.73391,13.7853,,,,,,,292.2,13.7,3.2,4.2,7.0,978867.0,Aberdeen,1
1420891200.0,69.40047,2.45718,7.90675,11.67438,,,,6.6,8.2,-1.6,291.2,13.3,3.3,4.1,7.0,980816.0,Aberdeen,1
1420894800.0,75.58714,1.86315,7.05187,9.90866,,,,3.1,3.6,-0.5,290.5,13.7,2.8,2.6,5.5,982699.0,Aberdeen,1
1420898400.0,70.99703,2.5922,9.68108,13.65573,,,,4.0,5.9,-1.9,280.8,12.7,2.4,2.4,5.2,983982.0,Aberdeen,1
1420902000.0,69.69982,3.32156,13.30192,18.3949,,,,6.2,5.7,0.5,289.7,12.0,2.0,2.4,5.2,984982.0,Aberdeen,1
1420905600.0,71.74542,2.67328,12.39969,16.49866,10.0,8.2,1.8,3.0,2.6,0.4,290.3,9.3,1.9,2.3,5.0,985832.0,Aberdeen,1
1420909200.0,66.5566,4.80647,18.09034,25.46016,8.6,5.5,3.1,3.8,3.3,0.5,279.6,9.8,1.5,2.4,5.1,986199.0,Aberdeen,1
1420912800.0,66.60649,4.77965,18.13146,25.46016,6.3,5.8,0.5,9.0,5.1,3.9,279.7,10.2,1.5,2.5,5.3,986797.0,Aberdeen,1
1420916400.0,65.30928,5.94089,17.51324,26.62248,6.0,4.9,1.1,8.3,5.5,2.8,275.6,9.7,1.3,2.1,4.8,987000.0,Aberdeen,1
1420920000.0,64.81036,4.67207,17.26175,24.42549,4.8,5.5,-0.7,8.4,6.6,1.8,282.1,9.4,1.3,1.9,4.5,,Aberdeen,1
1420923600.0,72.64348,2.13351,10.29833,13.56967,4.5,5.0,-0.5,7.7,5.5,2.2,292.4,9.4,1.3,1.8,4.5,,Aberdeen,1
1420927200.0,69.30068,3.15941,13.24884,18.09321,3.9,3.4,0.5,7.9,5.8,2.1,294.0,11.1,1.6,1.8,4.5,987499.0,Aberdeen,1
1420930800.0,65.35918,3.88877,13.29427,19.25696,5.3,3.3,2.0,6.5,2.7,3.8,287.4,9.4,1.5,2.0,4.7,987000.0,Aberdeen,1
1420934400.0,73.97395,3.53277,11.18303,16.59986,4.8,3.8,1.0,5.6,2.5,3.1,269.4,8.4,1.1,2.2,5.0,987399.0,Aberdeen,1
1420938000.0,69.11774,0.93714,4.4217,5.85863,2.6,3.8,-1.2,8.4,3.7,4.7,279.1,8.7,1.4,2.3,5.0,987965.0,Aberdeen,1
1420941600.0,79.22929,0.75711,3.40568,4.56657,1.1,2.6,-1.5,6.2,4.6,1.6,286.5,9.9,1.4,2.4,5.2,988000.0,Aberdeen,1
1420945200.0,73.89079,1.13567,3.64331,5.38464,-0.4,0.5,-0.9,5.2,4.6,0.6,274.4,8.3,1.2,2.2,5.0,988266.0,Aberdeen,1
1420948800.0,74.68907,1.18961,3.90533,5.72937,2.4,2.3,0.1,5.1,5.1,0.0,278.4,8.3,1.9,2.4,5.2,989000.0,Aberdeen,1
1420952400.0,74.4895,0.51389,3.08964,3.87759,-0.3,3.4,-3.7,6.2,5.1,1.1,283.9,7.5,1.6,2.2,4.9,989732.0,Aberdeen,1
1420956000.0,69.30068,2.45999,8.59191,12.36383,3.2,4.3,-1.1,4.1,4.0,0.1,286.9,10.7,2.1,2.3,5.0,990000.0,Aberdeen,1
1420959600.0,69.25079,4.02816,12.60624,18.78266,8.1,4.4,3.7,4.8,2.9,1.9,281.8,9.2,2.2,2.8,5.5,990614.0,Aberdeen,1
1420963200.0,63.8624,6.81244,17.16803,27.61363,7.4,5.2,2.2,5.8,3.9,1.9,272.9,6.4,2.0,2.8,5.6,991317.0,Aberdeen,1
1420966800.0,69.69982,3.37987,13.94452,19.12691,9.8,7.0,2.8,6.1,6.0,0.1,276.5,9.6,2.8,3.4,6.2,991515.0,Aberdeen,1
1420970400.0,69.00133,3.92026,15.48551,21.4965,8.2,6.7,1.5,6.4,6.6,-0.2,266.4,8.1,3.1,4.0,6.8,991234.0,Aberdeen,1
1420974000.0,67.35488,3.59597,16.19792,21.71166,3.7,3.5,0.2,6.3,3.9,2.4,255.1,7.6,3.6,4.7,7.5,991282.0,Aberdeen,1
1420977600.0,70.19875,2.81173,14.25578,18.56703,3.0,1.9,1.1,5.5,2.5,3.0,253.2,7.2,4.6,4.8,7.6,990649.0,Aberdeen,1
1420981200.0,63.06412,3.21679,18.58854,23.52088,2.4,0.6,1.8,5.6,1.9,3.7,246.8,8.0,4.6,4.9,7.7,989949.0,Aberdeen,1
1420984800.0,53.83401,3.16315,26.59714,31.44724,5.8,2.1,3.7,6.5,3.0,3.5,249.4,7.9,5.0,4.0,6.9,989000.0,Aberdeen,1
1420988400.0,62.76477,2.86598,21.28087,25.67531,4.5,2.5,2.0,8.3,3.5,4.8,252.5,9.0,5.5,4.1,6.9,988149.0,Aberdeen,1
1420992000.0,55.77982,2.7846,18.64831,22.91797,4.9,3.1,1.8,5.8,2.8,3.0,254.2,9.3,5.9,4.4,7.2,987232.0,Aberdeen,1
1420995600.0,64.46111,2.21708,21.62894,25.02841,3.2,1.1,2.1,9.2,5.2,4.0,256.2,10.1,6.2,4.7,7.6,986432.0,Aberdeen,1
1420999200.0,58.17466,1.83852,20.53021,23.34923,5.6,1.2,4.4,7.6,2.7,4.9,263.5,9.5,6.2,5.4,8.3,985117.0,Aberdeen,1
1421002800.0,59.07272,1.70319,19.61747,22.22899,6.9,4.4,2.5,7.6,3.1,4.5,255.3,7.8,6.0,6.0,8.8,984300.0,Aberdeen,1
1421006400.0,69.89939,1.70319,14.18884,16.80036,3.1,3.5,-0.4,10.4,5.1,5.3,247.3,8.1,6.1,6.7,9.6,983567.0,Aberdeen,1
1421010000.0,72.24434,1.02715,9.79774,11.37268,2.7,0.0,2.7,8.3,4.2,4.1,252.0,9.7,6.3,6.8,9.7,982882.0,Aberdeen,1
1421013600.0,76.38542,0.94608,10.99879,12.44942,1.7,-2.8,4.5,8.7,2.4,6.3,231.2,8.9,6.2,7.1,10.0,981600.0,Aberdeen,1
1421017200.0,73.94069,1.08141,5.79488,7.45301,11.5,6.6,4.9,9.5,5.0,4.5,230.8,11.3,6.2,7.1,10.0,980465.0,Aberdeen,1
1421020800.0,77.89882,0.50516,3.70579,4.48035,3.9,1.3,2.6,5.1,2.1,3.0,224.9,11.3,6.3,6.7,9.6,979214.0,Aberdeen,1
1421024400.0,78.43101,0.36047,2.26185,2.81456,8.2,1.6,6.6,7.7,1.1,6.6,226.6,11.7,6.5,6.8,9.7,977582.0,Aberdeen,1
1421028000.0,79.87789,0.3243,1.7858,2.28305,1.4,0.4,1.0,4.0,-0.7,4.7,222.9,12.1,6.5,7.6,10.5,975432.0,Aberdeen,1
1421031600.0,79.67832,0.32461,1.69878,2.19651,3.6,-0.6,4.2,2.1,-2.6,4.7,236.3,14.1,6.4,7.8,10.7,973284.0,Aberdeen,1
1421035200.0,86.81295,0.67541,2.8415,3.87712,8.1,-0.8,8.9,4.8,-1.9,6.7,243.3,20.6,6.8,7.7,10.6,970814.0,Aberdeen,1
1421038800.0,78.63058,1.78426,4.32894,7.06478,,,,7.8,-0.9,8.7,241.2,19.8,7.4,8.2,11.2,967850.0,Aberdeen,1
1421042400.0,69.8495,7.7052,12.00763,23.8221,,,,5.7,0.4,5.3,246.2,15.7,8.0,8.8,11.8,966782.0,Aberdeen,1
1421046000.0,79.32908,5.94806,14.48719,23.60742,,,,6.5,6.2,0.3,243.6,15.1,7.4,9.3,12.3,967949.0,Aberdeen,1
1421049600.0,77.38327,5.83955,18.01384,26.96768,11.1,13.2,-2.1,9.0,8.8,0.2,248.1,14.0,6.6,7.9,10.9,970034.0,Aberdeen,1
1421053200.0,78.33123,6.38025,17.48647,27.26938,11.3,12.8,-1.5,7.4,7.0,0.4,253.3,14.4,5.9,6.8,9.7,971017.0,Aberdeen,1
1421056800.0,72.29423,7.19131,15.89813,26.92465,14.1,14.3,-0.2,4.5,3.9,0.6,250.6,13.4,5.6,6.3,9.2,972084.0,Aberdeen,1
1421060400.0,74.68907,5.62314,13.56345,22.18548,19.7,14.2,5.5,2.7,5.5,-2.8,257.1,11.9,5.6,6.0,8.8,973000.0,Aberdeen,1
1421064000.0,76.93424,5.83924,14.18023,23.1336,14.1,10.8,3.3,4.4,5.1,-0.7,256.6,12.3,5.1,6.4,9.4,973917.0,Aberdeen,1
1421067600.0,67.75402,9.30018,20.67699,34.93707,15.6,11.6,4.0,3.2,3.8,-0.6,260.2,12.0,4.4,6.3,8.9,974467.0,Aberdeen,1
1421071200.0,66.85595,9.57022,20.77979,35.45393,6.6,8.0,-1.4,7.8,5.2,2.6,249.2,10.8,3.9,5.4,8.2,975399.0,Aberdeen,1
1421074800.0,70.39832,6.73168,18.71333,29.0351,6.2,9.5,-3.3,4.8,3.7,1.1,250.1,10.8,3.3,4.1,6.9,976649.0,Aberdeen,1
1421078400.0,55.13121,6.59666,32.40397,42.5187,11.9,9.2,2.7,7.8,5.7,2.1,242.3,9.9,2.9,3.7,6.4,977000.0,Aberdeen,1
1421082000.0,53.43487,6.83957,33.10872,43.59592,12.4,11.0,1.4,8.7,7.3,1.4,233.2,9.5,2.7,3.4,6.2,977600.0,Aberdeen,1
1421085600.0,67.25509,6.54271,22.53594,32.56796,13.9,14.6,-0.7,10.7,8.6,2.1,225.1,11.9,2.8,3.3,6.1,978000.0,Aberdeen,1
1421089200.0,65.15961,3.81206,17.33155,23.17663,14.6,13.7,0.9,11.3,8.1,3.2,219.6,10.2,3.3,3.3,6.1,977419.0,Aberdeen,1
1421092800.0,72.14456,2.86598,15.1207,19.51515,17.2,16.4,0.8,12.4,8.9,3.5,228.7,12.3,3.3,3.7,6.5,976800.0,Aberdeen,1
1421096400.0,61.96649,1.1893,10.66936,12.49293,20.1,18.2,1.9,15.2,10.5,4.7,233.0,13.3,3.5,3.6,6.4,976000.0,Aberdeen,1
1421100000.0,71.24649,1.45965,8.18693,10.42504,21.0,18.1,2.9,14.7,8.0,6.7,240.3,11.8,3.6,3.5,6.4,975817.0,Aberdeen,1
1421103600.0,72.04477,1.35145,6.50011,8.5723,19.4,16.3,3.1,10.1,8.9,1.2,237.6,10.0,3.3,3.4,6.2,975232.0,Aberdeen,1
1421107200.0,67.72075,1.66057,7.21841,9.76459,11.9,11.1,0.8,9.9,9.7,0.2,234.6,10.2,3.7,3.5,6.4,975199.0,Aberdeen,1
1421110800.0,71.71215,0.64984,4.69009,5.6865,7.7,3.7,4.0,7.3,7.4,-0.1,257.1,7.2,3.2,2.4,5.2,975000.0,Aberdeen,1
1421114400.0,73.89079,0.86625,5.43533,6.76356,1.4,-0.3,1.7,5.1,2.2,2.9,247.8,4.6,2.2,2.6,5.4,,Aberdeen,1
1421118000.0,76.03617,0.78486,4.6555,5.85894,5.5,0.2,5.3,6.6,1.4,5.2,251.1,6.1,1.5,2.3,5.0,,Aberdeen,1
1421121600.0,69.8495,2.08424,8.60816,11.80395,4.8,-0.1,4.9,5.5,4.0,1.5,251.9,7.1,1.1,1.8,4.5,,Aberdeen,1
1421125200.0,58.67358,5.79215,20.67126,29.55243,11.8,9.0,2.8,2.7,1.6,1.1,244.3,8.1,1.1,1.0,3.7,,Aberdeen,1
1421128800.0,43.05723,17.91809,37.27367,64.74769,9.7,8.8,0.9,5.3,2.7,2.6,229.6,8.8,0.8,1.0,3.7,,Aberdeen,1
1421132400.0,40.66239,15.61744,39.42236,63.36878,8.6,11.3,-2.7,7.4,4.9,2.5,229.3,8.9,0.7,1.1,3.8,,Aberdeen,1
1421136000.0,42.85766,9.79817,34.77594,49.79959,6.1,7.5,-1.4,5.0,3.9,1.1,232.9,10.8,0.9,1.7,4.4,,Aberdeen,1
1421139600.0,47.84691,8.09279,27.05136,39.46013,5.8,6.1,-0.3,6.5,6.3,0.2,234.2,9.3,1.3,1.4,4.1,975000.0,Aberdeen,1
1421143200.0,48.5454,11.07041,28.99111,45.9655,5.3,3.7,1.6,4.6,4.2,0.4,236.4,8.7,1.8,2.0,4.8,974776.0,Aberdeen,1
1421146800.0,49.19401,9.2294,24.27488,38.42643,1.9,0.4,1.5,5.3,2.6,2.7,236.7,10.3,2.0,2.4,5.2,974000.0,Aberdeen,1
1421150400.0,51.33938,8.06567,23.30286,35.67004,-0.2,0.7,-0.9,6.3,3.8,2.5,241.4,11.5,2.5,3.9,6.8,,Aberdeen,1
1421154000.0,55.33078,7.71362,22.46327,34.29065,,,,6.7,3.0,3.7,248.1,8.7,2.3,2.7,5.3,,Aberdeen,1
1421157600.0,55.63014,9.6357,24.81517,39.58971,4.0,2.6,1.4,6.8,2.9,3.9,248.3,8.6,2.0,2.6,5.2,973866.0,Aberdeen,1
1421161200.0,50.99014,9.36504,29.71021,44.06974,3.2,3.3,-0.1,6.0,2.8,3.2,233.6,5.3,1.3,1.5,4.2,974000.0,Aberdeen,1
1421164800.0,55.18111,5.68426,23.67962,32.39536,2.8,2.8,0.0,4.1,3.3,0.8,235.5,6.2,0.9,1.7,4.4,973800.0,Aberdeen,1
1421168400.0,54.13336,6.03569,26.63013,35.88472,4.3,4.0,0.3,7.7,2.5,5.2,236.3,7.7,1.0,1.4,4.1,973000.0,Aberdeen,1
1421172000.0,61.11831,7.44358,20.12046,31.53378,4.9,3.4,1.5,7.5,3.8,3.7,237.9,9.9,0.8,1.8,4.5,972417.0,Aberdeen,1
1421175600.0,64.01208,5.49467,15.91487,24.33991,6.6,4.7,1.9,4.3,2.2,2.1,238.3,10.8,1.1,1.7,4.5,972182.0,Aberdeen,1
1421179200.0,68.05337,3.95176,12.24908,18.30836,4.2,2.0,2.2,3.8,1.1,2.7,239.7,10.3,1.1,2.0,4.8,972000.0,Aberdeen,1
1421182800.0,71.49595,2.38172,7.76379,11.41571,0.3,0.1,0.2,2.0,0.9,1.1,239.5,8.9,0.9,1.9,4.7,972017.0,Aberdeen,1
1421186400.0,67.15531,5.46723,12.76881,21.15177,1.0,0.7,0.3,3.3,4.6,-1.3,238.7,8.6,0.8,1.9,4.7,972917.0,Aberdeen,1
1421190000.0,76.68477,2.35459,5.30719,8.91751,-0.3,0.5,-0.8,2.7,1.9,0.8,244.2,8.6,0.9,2.1,4.8,973000.0,Aberdeen,1
1421193600.0,76.16922,3.2118,5.98868,10.91336,2.9,1.0,1.9,0.2,0.6,-0.4,245.1,8.7,0.3,2.0,4.7,,Aberdeen,1
1421197200.0,77.16707,0.61367,1.87361,2.81456,2.9,2.6,0.3,0.4,0.4,0.0,249.5,10.2,0.3,1.8,4.6,,Aberdeen,1
1421200800.0,73.94069,1.29938,2.57375,4.56609,3.0,2.0,1.0,-0.2,-0.9,0.7,246.9,8.9,0.3,1.8,4.6,973632.0,Aberdeen,1
1421204400.0,72.74327,1.00158,3.1169,4.65263,2.4,0.0,2.4,0.0,-0.1,0.1,242.3,8.2,0.3,1.8,4.5,973532.0,Aberdeen,1
1421208000.0,70.89724,0.81168,3.8819,5.12646,1.9,-2.4,4.3,0.0,-0.2,0.2,240.7,9.1,0.3,2.0,4.8,973000.0,Aberdeen,1
1421211600.0,71.34628,3.62684,14.21227,19.77334,2.9,1.2,1.7,0.2,1.7,-1.5,238.1,10.7,0.5,2.1,4.9,973667.0,Aberdeen,1
1421215200.0,51.98799,7.90352,26.43697,38.55552,4.3,3.3,1.0,2.4,4.3,-1.9,238.0,10.8,0.5,1.8,4.5,974000.0,Aberdeen,1
1421218800.0,47.44777,7.90321,28.93565,41.05373,1.7,2.6,-0.9,3.4,1.7,1.7,236.8,10.4,0.4,1.6,4.3,,Aberdeen,1
1421222400.0,35.87271,6.49594,35.01405,44.97435,6.6,5.5,1.1,5.8,5.8,0.0,232.7,8.4,0.2,1.1,3.8,974367.0,Aberdeen,1
1421226000.0,33.37808,8.36377,32.45178,45.27605,5.2,4.8,0.4,4.5,5.0,-0.5,221.3,7.0,0.5,1.3,4.0,975000.0,Aberdeen,1
1421229600.0,48.34583,6.73979,27.18762,37.52182,5.1,3.2,1.9,4.8,3.8,1.0,229.2,10.0,0.8,2.2,5.0,974767.0,Aberdeen,1
1421233200.0,45.70153,5.79184,20.67126,29.55195,2.1,3.6,-1.5,3.9,2.4,1.5,242.5,8.6,2.2,2.8,5.6,974000.0,Aberdeen,1
1421236800.0,52.33723,6.95619,19.748,30.41401,3.5,3.0,0.5,2.3,2.9,-0.6,257.6,8.6,3.2,3.9,6.8,,Aberdeen,1
1421240400.0,54.98154,10.28524,20.28684,36.05732,3.0,2.3,0.7,6.6,4.5,2.1,264.9,6.4,3.1,4.7,7.3,,Aberdeen,1
1421244000.0,58.37423,9.25684,19.88187,34.07549,3.2,5.2,-2.0,7.0,5.8,1.2,226.5,7.0,2.5,4.0,6.7,975000.0,Aberdeen,1
1421247600.0,58.22455,7.06471,22.03726,32.86966,7.7,6.4,1.3,7.8,4.8,3.0,223.2,8.0,2.1,3.5,6.3,975799.0,Aberdeen,1
1421251200.0,49.84261,4.62842,24.26437,31.36118,8.2,6.7,1.5,8.6,5.3,3.3,222.3,9.5,2.3,3.2,6.0,975000.0,Aberdeen,1
1421254800.0,43.30669,5.14262,26.79365,34.67888,14.2,10.9,3.3,6.0,2.7,3.3,202.5,7.6,2.8,3.3,6.1,973664.0,Aberdeen,1
1421258400.0,41.61035,6.11676,34.08792,43.46682,11.1,7.1,4.0,5.5,2.2,3.3,179.6,12.3,4.3,3.7,6.5,972249.0,Aberdeen,1
1421262000.0,58.82326,3.30223,22.03343,27.09678,13.8,9.5,4.3,9.0,3.2,5.8,167.6,14.7,3.8,3.6,6.6,969749.0,Aberdeen,1
