site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,NO,Nitric oxide,2008-01-01,2011-07-07,2011-06-30,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,NO2,Nitrogen dioxide,2008-01-01,2011-07-07,2011-06-30,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-01-01,2011-07-07,2011-06-30,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,SO2,Sulphur dioxide,2008-01-01,2011-07-07,2011-06-30,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,PM10,PM10 particulate matter (Hourly measured),2008-01-01,2011-07-07,2011-07-07,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,wd,Modelled Wind Direction,2010-08-01,2011-07-07,Never,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,ws,Modelled Wind Speed,2010-08-01,2011-07-07,Never,Central Scotland,NA_character_,Midlothian
MID2,Midlothian Dalkeith,Urban Traffic,55.894214,-3.070358,temp,Modelled Temperature,2010-08-01,2011-07-07,Never,Central Scotland,NA_character_,Midlothian
MID1,Midlothian Pathhead,Urban Traffic,55.867441,-2.967367,SO2,Sulphur dioxide,2008-01-01,2013-01-25,2013-01-25,Central Scotland,NA_character_,Midlothian
MID1,Midlothian Pathhead,Urban Traffic,55.867441,-2.967367,PM10,PM10 particulate matter (Hourly measured),2008-01-01,2013-07-09,2013-07-09,Central Scotland,NA_character_,Midlothian
MID1,Midlothian Pathhead,Urban Traffic,55.867441,-2.967367,wd,Modelled Wind Direction,2010-08-01,2013-07-09,Never,Central Scotland,NA_character_,Midlothian
MID1,Midlothian Pathhead,Urban Traffic,55.867441,-2.967367,ws,Modelled Wind Speed,2010-08-01,2013-07-09,Never,Central Scotland,NA_character_,Midlothian
MID1,Midlothian Pathhead,Urban Traffic,55.867441,-2.967367,temp,Modelled Temperature,2010-08-01,2013-07-09,Never,Central Scotland,NA_character_,Midlothian
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,NO,Nitric oxide,2019-09-07,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,NO2,Nitrogen dioxide,2019-09-07,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-09-07,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,PM10,PM10 particulate matter (Hourly measured),2019-09-07,ongoing,2023-04-01,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,wd,Modelled Wind Direction,2019-09-07,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,ws,Modelled Wind Speed,2019-09-07,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL013,N Lanarkshire Airdrie Kenilworth Dr,Urban Traffic,55.870001,-3.961073,temp,Modelled Temperature,2019-09-07,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,NO,Nitric oxide,2007-10-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,NO2,Nitrogen dioxide,2007-10-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-10-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,PM10,PM10 particulate matter (Hourly measured),2007-10-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,PM2.5,PM2.5 particulate matter (Hourly measured),2017-05-25,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,PM1,PM1 particulate matter (Hourly measured),2017-05-25,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL3,N Lanarkshire Chapelhall,Urban Traffic,55.84581,-3.947346,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL2,N Lanarkshire Coatbridge Ellis St,Urban Traffic,55.861944,-4.029444,NO,Nitric oxide,2007-10-01,2008-12-17,2008-12-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL2,N Lanarkshire Coatbridge Ellis St,Urban Traffic,55.861944,-4.029444,NO2,Nitrogen dioxide,2007-10-01,2008-12-17,2008-12-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL2,N Lanarkshire Coatbridge Ellis St,Urban Traffic,55.861944,-4.029444,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-10-01,2008-12-17,2008-12-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,NO,Nitric oxide,2019-08-17,2021-02-17,2021-02-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,NO2,Nitrogen dioxide,2019-08-17,2021-02-17,2021-02-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-08-17,2021-02-17,2021-02-17,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,PM10,PM10 particulate matter (Hourly measured),2019-08-17,2021-02-17,2020-12-19,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,wd,Modelled Wind Direction,2019-08-17,2021-02-17,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,ws,Modelled Wind Speed,2019-08-17,2021-02-17,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL015,N Lanarkshire Coatbridge Sunnyside Rd,Urban Traffic,55.863522,-4.029968,temp,Modelled Temperature,2019-08-17,2021-02-17,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,NO,Nitric oxide,2007-10-01,2022-04-07,2022-04-07,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,NO2,Nitrogen dioxide,2007-10-01,2022-04-07,2022-04-07,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-10-01,2022-04-07,2022-04-07,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,PM10,PM10 particulate matter (Hourly measured),2007-10-01,2022-02-08,2022-02-08,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,PM2.5,PM2.5 particulate matter (Hourly measured),2020-01-28,2022-02-08,2022-02-08,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,PM1,PM1 particulate matter (Hourly measured),2020-01-28,2022-02-08,2022-02-08,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,wd,Modelled Wind Direction,2010-08-01,2022-04-07,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,ws,Modelled Wind Speed,2010-08-01,2022-04-07,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL1,N Lanarkshire Coatbridge Whifflet,Urban Background,55.851944,-4.019444,temp,Modelled Temperature,2010-08-01,2022-04-07,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,NO,Nitric oxide,2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,NO2,Nitrogen dioxide,2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,PM10,PM10 particulate matter (Hourly measured),2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,PM2.5,PM2.5 particulate matter (Hourly measured),2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,PM1,PM1 particulate matter (Hourly measured),2021-02-18,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,wd,Modelled Wind Direction,2021-02-18,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,ws,Modelled Wind Speed,2021-02-18,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL017,N Lanarkshire Coatbridge Whifflet A725,Urban Traffic,55.851402,-4.019875,temp,Modelled Temperature,2021-02-18,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,NO,Nitric oxide,2007-10-01,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,NO2,Nitrogen dioxide,2007-10-01,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-10-01,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,SO2,Sulphur dioxide,2007-10-01,2018-04-05,2018-04-05,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,CO,Carbon monoxide,2010-05-26,2018-04-05,2018-04-05,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,PM10,PM10 particulate matter (Hourly measured),2007-10-01,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,PM2.5,PM2.5 particulate matter (Hourly measured),2018-07-05,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,PM1,PM1 particulate matter (Hourly measured),2018-07-05,ongoing,2024-03-31,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,North Lanarkshire
NL4,N Lanarkshire Croy,Urban Traffic,55.957778,-4.039444,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,NO,Nitric oxide,2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,NO2,Nitrogen dioxide,2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,SO2,Sulphur dioxide,2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,CO,Carbon monoxide,2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL5,N Lanarkshire Harthill,Urban Traffic,55.855833,-3.79,PM10,PM10 particulate matter (Hourly measured),2007-10-01,2009-01-20,2009-01-20,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,NO,Nitric oxide,2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,NO2,Nitrogen dioxide,2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,SO2,Sulphur dioxide,2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,CO,Carbon monoxide,2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL8,N Lanarkshire Harthill West,Urban Background,55.854852,-3.79918,PM10,PM10 particulate matter (Hourly measured),2009-04-04,2010-05-24,2010-05-24,Central Scotland,NA_character_,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,NO,Nitric oxide,2014-06-28,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,NO2,Nitrogen dioxide,2014-06-28,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2014-06-28,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,SO2,Sulphur dioxide,2014-06-28,2015-03-25,2015-03-25,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,PM10,PM10 particulate matter (Hourly measured),2014-06-28,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,PM2.5,PM2.5 particulate matter (Hourly measured),2018-07-03,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,PM1,PM1 particulate matter (Hourly measured),2018-07-03,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,wd,Modelled Wind Direction,2014-06-28,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,ws,Modelled Wind Speed,2014-06-28,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL11,N Lanarkshire Kirkshaws,Urban Traffic,55.843583,-4.037413,temp,Modelled Temperature,2014-06-28,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,NO,Nitric oxide,2008-10-08,2017-07-24,2017-07-24,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,NO2,Nitrogen dioxide,2008-10-08,2017-07-24,2017-07-24,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-10-08,2017-07-24,2017-07-24,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,PM10,PM10 particulate matter (Hourly measured),2008-10-08,2017-07-24,2017-07-24,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,wd,Modelled Wind Direction,2010-08-01,2017-07-24,Never,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,ws,Modelled Wind Speed,2010-08-01,2017-07-24,Never,Central Scotland,NA_character_,North Lanarkshire
NL9,N Lanarkshire Moodiesburn,Urban Traffic,55.908941,-4.082339,temp,Modelled Temperature,2010-08-01,2017-07-24,Never,Central Scotland,NA_character_,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,NO,Nitric oxide,2018-01-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,NO2,Nitrogen dioxide,2018-01-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2018-01-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,PM10,PM10 particulate matter (Hourly measured),2007-01-31,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,PM2.5,PM2.5 particulate matter (Hourly measured),2018-07-04,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,PM1,PM1 particulate matter (Hourly measured),2018-07-04,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL6,N Lanarkshire Motherwell,Urban Traffic,55.788333,-3.986389,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,NO,Nitric oxide,2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,NO2,Nitrogen dioxide,2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,PM10,PM10 particulate matter (Hourly measured),2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,PM2.5,PM2.5 particulate matter (Hourly measured),2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,PM1,PM1 particulate matter (Hourly measured),2020-08-07,ongoing,2023-12-31,Central Scotland,Glasgow Urban Area,North Lanarkshire
NL016,N Lanarkshire Motherwell Adele St.,Urban Traffic,55.7826,-3.98448,wd,Modelled Wind Direction,2020-08-07,ongoing,Never,Central Scotland,Glasgow Urban Area,North Lanarkshire
